absolute_magnitude,est_dia_in_m_max,epoch_date_close_approach,relative_velocity_km_per_sec,miss_dist._astronomical,orbit_id,orbit_uncertainity,minimum_orbit_intersection,jupiter_tisserand_invariant,epoch_osculation,eccentricity,inclination,asc_node_longitude,orbital_period,perihelion_distance,perihelion_arg,mean_anomaly,hazardous
19.3,820.4270648822,1193036400000,25.8563024027,0.4963584894,18,1,0.0098717,6.385,2458000.5,0.5240616961374402,27.74348092172445,106.26310539,313.9224541758252,0.4302292775513414,48.89168784064951,124.4245446135538,1
25.6,45.0858206172,1442905200000,10.5420601788,0.3903275905,11,8,0.0277374,4.75,2457126.5,0.3121612145228426,19.22101988811279,25.32563573295796,577.6259674182854,0.9336530399898032,234.5051359383499,328.8942255595458,0
19.8,651.6883821679,1367996400000,9.3262381398,0.0902949092,12,3,0.0496282,4.008,2458000.5,0.4844273928078038,5.520537879196189,0.8347138586626798,833.1737203110989,0.8934040681044211,191.0918499427082,334.3067233891376,1
20.4,494.3561926196,1342335600000,12.5312533181,0.2300560143,14,6,0.0603378,7.968,2458000.5,0.5311266167611985,16.12663522341424,159.7375444854408,216.7588317773578,0.331111676486094,324.5664297715997,16.05546560001224,0
20.5,472.1064988055,998463600000,16.0610728977,0.0962147192,21,0,0.0886756,3.79,2458000.5,0.4517122235083388,25.10976224415651,326.2935608875486,910.6602864782672,1.008123822924353,45.84567701972856,139.4542231526561,0
21.6,284.4722965033,1108454400000,15.9090064597,0.3668972534,9,3,0.334879,5.611,2458000.5,0.3794037751586797,28.89741196620628,127.2412920293152,402.5252795534224,0.6621234231592017,160.9155530730892,31.1604939824478,0
26.6,28.4472296503,1141804800000,7.6481937469,0.0018084333,11,6,0.00198323,5.479,2458000.5,0.2173599795229156,7.583000560688578,347.4758044776841,443.0980494078051,0.8902179072079938,245.6715936196408,125.6478259117529,0
26.2,34.201092472,1226131200000,3.993831477,0.0431861275,6,7,0.0164897,6.696,2458000.5,0.1542221582788758,3.302386087913761,92.19900327426852,303.8551065761371,0.7481150266603701,160.6566210346679,4.383982771558135,0
20.6,450.8582061718,1345618800000,3.1830331772,0.2197684823,31,5,0.213937,3.511,2458000.5,0.4522766959070303,3.837965288764581,79.5938325985361,1203.867807713668,1.213057728018355,252.9845266262332,189.0932770884908,0
23.2,136.1570015386,887529600000,9.9880812357,0.1450778634,11,4,0.00818455,6.673,2458000.5,0.4502709208610773,1.099098566008653,177.5526659446396,299.4216830716279,0.4815099406507753,104.8950680296148,204.0085957768048,0
21.7,271.6689340891,1363330800000,12.006367749,0.2791156607,13,4,0.246991,6.302,2458000.5,0.3817469813729895,19.57917185534152,28.67873069989264,330.3238905820498,0.578176742065198,357.4061887883924,97.77408104664536,0
26.4,31.1917670523,1076227200000,8.9918116539,0.0173233072,11,6,0.00286896,5.179,2458000.5,0.3122809761179565,4.807384562324712,318.8165168998152,492.779073720244,0.8396795792741134,110.3486575782715,73.40275792800337,0
21.5,297.8790627982,887529600000,14.151109013,0.4508686575,13,1,0.313053,5.455,2458000.5,0.3793664784477458,25.92472031044273,176.669182927554,427.3328232665012,0.6890971372900999,187.9275111629084,2.350109069700449,0
20.8,411.1875710413,879580800000,18.3253629689,0.257380724,12,5,0.256543,4.869,2458000.5,0.4798839241345654,21.55770057328936,200.1805954199016,530.1259723864684,0.6667362182611465,150.9807823930107,253.90403240914,0
20.9,392.6810818086,866358000000,22.3867957528,0.3331945987,31,2,0.000867375,3.967,2458000.5,0.5281969210979273,2.97675503354987,304.0252313577493,840.5912646010421,0.8224037231700106,237.1733062697085,301.2120127342913,1
22.2,215.7943048444,1413961200000,8.7261384735,0.0664570446,8,6,0.039454,3.897,2458000.5,0.4956565222813732,3.847129889007197,10.13168945962105,889.5217061825498,0.9129181140233766,357.7004803560368,70.48161677886542,0
18.4,1241.766612574,1395471600000,10.9538118339,0.4074949854,58,0,0.167138,3.522,2458000.5,0.5828399768933537,23.74996212798733,86.08572645569134,1034.571615036709,0.8351108074833152,86.42599134491846,81.4490350174052,0
18.4,1241.766612574,1208847600000,24.7517614396,0.3336511695,42,1,0.0859218,4.348,2458000.5,0.5452061012304864,5.366462864625274,276.900325208858,676.9151092417807,0.6861806767464085,194.7515116443254,46.23001508986221,0
24.5,74.8238376074,895215600000,15.0082234403,0.0429409788,7,7,0.0382281,6.388,2458000.5,0.4309641791742819,14.77752337592535,227.1663944146484,322.4466289354041,0.5236557565909798,136.4340797370743,233.105327282376,0
19.7,682.4015094011,1382425200000,20.9406400109,0.461234746,15,2,0.100171,4.412,2458000.5,0.3367257768655921,18.17620626645934,37.57048931622484,676.9416352711478,1.000756268625249,52.92887702325859,14.18272842820139,0
19.9,622.3575733667,1203062400000,8.1689109907,0.0718880607,55,0,0.00930409,5.092,2458000.5,0.2501024399171,13.74615530595768,333.3319041693359,508.9766637485827,0.9355526567876234,133.2298309059705,333.1243512847686,1
22.8,163.696720474,1143014400000,9.2276725966,0.1953253103,10,9,0.0284074,5.01,2453801.5,0.3445676066441473,13.7320985206949,328.3012863992401,520.2368932842751,0.8297164784744098,296.4222967191378,299.1594314274371,0
25.0,59.4346868419,1449561600000,7.4967849492,0.0771193952,5,9,0.0281197,4.562,2457365.5,0.3056472946367099,11.42038201239694,86.45227118906597,641.5064712835914,1.010761152344543,353.0753872600225,0.3524943962062631,0
23.5,118.5877908577,1396940400000,15.83410863,0.3122579718,10,8,0.0954633,5.259,2456928.5,0.1057486873335425,28.30856035858702,186.3376010129468,465.4527479055257,1.051100802040941,122.7892222687728,45.46617651193394,0
23.6,113.2504610618,1256194800000,12.6402154262,0.4223351091,5,6,0.00828972,6.341,2458000.5,0.5224785830367583,5.152429791312739,153.3339942975987,324.9404732467929,0.4417024170361388,55.61450521477623,124.3399942547374,0
20.8,411.1875710413,1172131200000,16.121100475,0.2618834432,27,1,0.177699,4.282,2458000.5,0.3610775909882458,19.16980817782769,138.9620088225975,718.4518656703493,1.00303084173767,72.93106419687734,105.4987996607719,0
20.3,517.6544821978,1079942400000,12.2191506736,0.2946587995,33,0,0.0906137,5.468,2458000.5,0.5238940880329553,14.14001237920333,343.8115001623438,424.5639518323956,0.526340393805638,314.8349150778836,138.4538072604584,0
24.6,71.4562101727,1436338800000,11.2828530869,0.315093975,12,5,0.0438514,6.274,2458000.5,0.1256003744285223,13.99910315439793,217.358602735725,340.8439480089489,0.8349902476605214,319.1899378513437,194.6374319693856,0
24.0,94.1976305719,1029394800000,7.7500244088,0.0923040302,80,0,0.00172365,6.532,2458000.5,0.08934798500351414,11.60915288087941,146.9612496093153,317.2224446928078,0.8289521076955461,195.5895845340659,246.7731977533194,0
28.1,14.2573883328,1203062400000,4.3439613931,0.0063569258,8,6,0.00148675,5.683,2458000.5,0.146856260799261,0.855024452061671,321.5308626919821,415.1186365824448,0.9291191491912324,242.7486861250422,101.025735691702,0
19.8,651.6883821679,897289200000,10.8507396964,0.3399863486,60,0,0.0628025,6.528,2455256.5,0.2717792465494954,7.253969612774739,315.4658515665582,316.0540133937546,0.6612590671799468,336.4430104371189,176.9723438886797,0
20.7,430.566244241,1029999600000,4.8157474721,0.463942605,37,5,0.275962,3.53,2458000.5,0.4207553368586992,9.403324760591122,155.3444095117568,1190.933422549027,1.273663624249884,144.6001630371678,234.9134313972443,0
23.1,142.5738833281,1195718400000,11.3229842396,0.1168538236,11,8,0.040644,4.978,2454455.5,0.4114158224931179,11.51930232332047,265.7437492323634,523.1042241585183,0.7478281056086515,71.09183029085611,61.49035760955478,0
24.7,68.2401509401,1281250800000,7.641263261,0.0459397037,20,7,0.0422991,2.962,2458000.5,0.6322976401885937,0.5362943611179828,160.6350070422277,1778.590198300152,1.056366764377414,153.0766569651751,163.1077964313548,0
21.3,326.6178974458,880185600000,35.4017634995,0.3858011141,26,2,0.0179104,4.783,2458000.5,0.6907003888683497,2.017856740162087,74.0088122295573,528.7356290583903,0.3957972815936875,211.0710848087156,266.9093037390473,1
25.5,47.2106498806,1208847600000,3.1987763692,0.1884666265,16,5,0.0297349,5.528,2458000.5,0.1064290917806996,2.862689347802723,78.63417774554644,439.0612386764371,1.010214199724615,18.16760125743058,24.50607002134327,0
24.7,68.2401509401,1228723200000,13.353029391,0.2697781988,7,6,0.0391788,6.544,2458000.5,0.1810352252895704,6.71596102674566,59.50847217070891,316.278465944123,0.7440109948145525,150.6180808309372,295.9740491985524,0
26.1,35.8129403019,1347087600000,9.8147983897,0.3504608461,4,7,0.00561237,6.762,2458000.5,0.2400654379383799,10.13948201395056,264.6960441121075,296.4387748886068,0.6612016348857481,43.81111645437009,72.88162861636894,0
22.6,179.4898847799,1361520000000,24.5934823194,0.4852072617,16,3,0.00131448,3.425,2458000.5,0.7578231914814201,1.645734558882875,25.76824879845763,1022.731912234545,0.4811067741873433,104.0578245887495,224.8308605171909,0
21.2,342.0109247198,1152946800000,18.5124639182,0.1121513152,36,0,0.0483128,5.28,2458000.5,0.5231662304887474,5.148869337419157,222.0035992756099,457.5115494105478,0.5540761136333135,319.1597203224315,8.219827860216961,1
21.8,259.4418179074,1432278000000,18.3294686286,0.322740172,16,1,0.130683,6.474,2458000.5,0.2374628949357887,25.53697214530072,245.8904052456558,315.0098306891543,0.6908940219483144,351.2560269339909,238.1198116496168,0
21.2,342.0109247198,1469170800000,14.2805780601,0.2809900862,20,0,0.109607,5.316,2457600.5,0.1224300066361258,28.94828137810144,118.5841151778075,454.587681732057,1.015378404917204,72.06262379211482,113.3827336410694,0
19.4,783.5017643338,1015574400000,11.9200165078,0.3064980455,43,0,0.233191,4.579,2458000.5,0.2822307254486634,22.81163393068277,182.213576535154,620.6116926803154,1.022035265559373,267.132152473681,95.0393914643183,0
26.1,35.8129403019,1265616000000,15.6690035423,0.2584174588,13,5,0.000178388,4.581,2458000.5,0.3608395420763826,2.19444062722522,342.1761524459237,635.187403705113,0.9242983959871311,221.0677479253228,103.7310493980632,0
25.1,56.7596852866,1160290800000,9.5645363521,0.2023148768,8,7,0.0120203,6.039,2458000.5,0.3586669875545043,15.97582899586421,196.6115408830449,359.7962175422666,0.6349249206558026,295.2610155261298,296.6589343353062,0
18.9,986.3702813054,1205564400000,20.3024315912,0.441408039,22,0,0.0797107,3.625,2458000.5,0.6872155315752198,27.92413357540924,30.87949107095691,892.9794953469265,0.5676411695978938,104.3815070963002,324.154910400744,0
22.8,163.696720474,1297756800000,15.2361880904,0.045838278,12,7,0.0364887,4.942,2458000.5,0.4548856167874193,15.68973430162869,154.2645578748835,523.3097513301993,0.6927787774307214,261.4589770449533,246.0465319208958,0
21.8,259.4418179074,1278572400000,14.2851183869,0.4388737859,13,6,0.104424,5.361,2458000.5,0.04057859068793412,19.72805455901819,296.7729780207632,458.5665017737957,1.116551274916807,334.9401471446895,245.2688505637175,0
19.8,651.6883821679,1249714800000,27.2610332861,0.3364476744,52,0,0.0175048,4.772,2458000.5,0.5429922362275801,10.66572263549738,294.9695833916797,554.2355287572093,0.6034679387797748,266.7896100641379,149.3545457728789,1
18.9,986.3702813054,993193200000,13.1091013531,0.4323184171,39,0,0.145406,4.163,2458000.5,0.3019609935595554,21.95824587644875,96.00967402585488,768.1129406173987,1.145770039218225,158.1919171321572,272.9905345838823,0
21.6,284.4722965033,1023519600000,13.7923685112,0.2787862781,31,0,0.0705898,4.02,2458000.5,0.4184516349092419,4.779855778890266,324.6898510860065,847.4105333918958,1.019176637705315,243.6675906280427,217.2913610617364,0
20.0,594.3468684194,1091948400000,1.9150931943,0.2933393454,42,0,0.279401,3.627,2458000.5,0.3959294626487101,4.878539262110173,236.0160773648341,1123.715543468933,1.277790421767735,76.61386069480544,93.00568129789946,0
25.8,41.1187571041,1403420400000,9.164753928,0.1882571645,4,7,0.0129627,4.986,2458000.5,0.2546524317604237,7.666779185044449,352.0663310721499,535.6367120089709,0.9620702339116308,220.7320910308569,94.80248691379497,0
19.5,748.2383760735,1416038400000,14.1182728683,0.2105927575,62,0,0.210339,6.451,2458000.5,0.3258442024208341,26.19991332946108,234.428632707065,314.9989603002913,0.6108024016486978,3.25405012654106,261.3228016545229,0
25.3,51.7654482198,1383897600000,19.7219379108,0.4056828768,6,7,0.00604189,3.986,2458000.5,0.6542409131950071,0.4105458964332089,90.76581750952047,782.5912821472348,0.574642824886716,331.6208586480387,278.4544441430121,0
20.1,567.5968528656,1016179200000,23.8730637937,0.0783875228,24,0,0.0812265,3.289,2458000.5,0.6415242950756791,32.16736490249038,349.4489787829465,1123.173104831933,0.7580396221659964,259.3453859023488,356.3337181469178,0
18.3,1300.2892700427,1298361600000,11.8317793459,0.143969205,74,0,0.0339574,3.673,2458000.5,0.6090639654965726,5.825998314855387,189.2411897952043,968.9571738440044,0.7491632650034354,270.6524930468778,179.638250250893,1
26.6,28.4472296503,850636800000,3.0209512068,0.0749716319,5,7,0.0376738,5.562,2458000.5,0.09991692661055757,2.427118889958919,298.0422246342689,433.9699467829618,1.009694707737793,132.0263553535771,171.8091178065685,0
19.0,941.9763057186,913708800000,15.9540912886,0.1903316805,45,0,0.145075,4.385,2458000.5,0.4727131956536391,10.0526071786867,16.84008777859977,676.3418664725997,0.7951067972643047,356.5116194296238,61.92300522004751,0
19.6,714.5621017269,817027200000,13.121608316,0.3612256356,109,0,0.0247891,5.31,2458000.5,0.2365803036841376,25.00778018028834,57.87465674677426,457.5494078476248,0.887135055920349,240.7970766723728,248.6885108731514,1
22.6,179.4898847799,1066201200000,9.315995786,0.195934472,14,2,0.164832,5.948,2458000.5,0.228982647249184,15.47493071345896,211.8751749681112,374.3217964975495,0.7837218331209368,28.55821560099998,325.2346787152891,0
21.3,326.6178974458,1087282800000,19.0215658992,0.3040956469,38,0,0.159331,6.222,2458000.5,0.3306227599692891,23.89932941585244,249.9855551551862,337.5147058667853,0.6350390868895355,154.606472342588,20.25424046936739,0
18.1,1425.7388332807,1137916800000,25.1070608314,0.3392889613,65,0,0.106558,3.327,2458000.5,0.9009731529779084,12.79057410499854,342.7271352124852,913.6562707105128,0.1824774597018141,14.77481046733027,250.5920558239716,0
21.6,284.4722965033,1153551600000,18.4763713802,0.1089602693,10,6,0.105376,3.881,2458000.5,0.3873408912990201,33.29456783792689,303.4302787402191,838.5366805315749,1.066190119277357,323.96804467795,317.5938924457799,0
20.4,494.3561926196,1195113600000,16.5078427597,0.4941501114,56,0,0.0539712,7.35,2458000.5,0.4833444866273818,6.057246557704326,114.4423845256922,251.3000151466841,0.4026525558711477,0.7495086959431972,59.5979360751912,0
24.3,82.0427064882,1099900800000,17.3066219264,0.4002397699,8,7,0.0160737,5.813,2458000.5,0.1880853600027565,2.833541547312108,35.7826270987017,396.1255702813921,0.8570378573499301,111.9445086778511,238.853033677429,0
24.2,85.9092601232,1303455600000,6.5848784478,0.2131132816,10,6,0.0373422,6.264,2458000.5,0.185970007219624,2.801260399805076,260.8405805692125,343.4459821459243,0.7812926681960917,339.9080528142322,255.8816575341004,0
20.4,494.3561926196,1310713200000,5.4325810245,0.1439171861,47,0,0.123624,3.578,2458000.5,0.4679380439117499,5.395036767445239,256.4215789196422,1126.880143528642,1.127582706149996,35.67036116305117,355.4331744469485,0
25.3,51.7654482198,1189839600000,5.4690638748,0.0784176983,6,9,0.0768007,3.63,2454382.5,0.4765757273357711,2.274422301455398,26.23718573680249,1081.36343390909,1.079201880929586,323.3666084620984,8.392285016759963,0
22.5,187.9489824394,1176015600000,21.6439117927,0.4995476841,11,2,0.119322,4.643,2458000.5,0.3133607852703275,10.77232039255799,7.986380151902867,616.7671046946741,0.9736670052760265,262.7422221460732,35.84780664974275,0
27.0,23.6613750114,1273302000000,8.4502066629,0.0046625101,12,6,0.00406748,5.204,2458000.5,0.2931548906703682,2.521330955804476,222.36482678509,489.5668790035197,0.8592772728367177,74.97655953525529,126.9318017176545,0
27.1,22.5964377109,1140595200000,3.5231372074,0.0134373829,8,6,0.0155717,5.946,2458000.5,0.05292852502317352,6.293603773972421,155.3228587404231,380.514922164056,0.9732661075861566,292.4831011837819,84.48479179863241,0
25.6,45.0858206172,1440226800000,10.327968826,0.0635760185,4,8,0.051126,3.893,2457246.5,0.4706304252155641,7.532973464918761,134.480429617212,897.3999253090652,0.963867592045236,237.8045291849686,341.9202261468818,0
25.1,56.7596852866,1001142000000,13.9690045936,0.4104269407,27,0,0.0255378,7.04,2457703.5,0.3075680119413854,3.408069016843112,160.1124108921875,275.3331386362622,0.573522545645209,169.6693163646154,44.90396579101271,0
19.9,622.3575733667,869554800000,6.9150166667,0.4455647312,35,0,0.0643258,4.982,2457600.5,0.2468998184558027,14.01266604706248,88.50663490758316,532.4094856066256,0.9681685940439588,113.3646125695602,100.8422474724799,0
18.4,1241.766612574,985248000000,27.9214500682,0.3071634287,19,1,0.133383,3.602,2458000.5,0.5364170753378906,34.67006216019467,185.18834699,941.4138465574184,0.8714628289702736,74.41689177256843,120.8671968456781,0
27.9,15.6329154409,1147676400000,4.8429110834,0.1624858433,3,5,0.000121432,6.373,2458000.5,0.2332512752434219,5.693784835120426,257.4272576214453,331.4260144696111,0.7186407511756244,64.91302832998045,58.27140158152655,0
20.9,392.6810818086,861692400000,4.1717873076,0.4346158318,12,2,0.135246,4.889,2458000.5,0.1592858825316266,12.83435516231425,305.1040546479937,559.3963398146553,1.117023909879969,172.0325743778836,190.7248105026715,0
21.1,358.1294030194,1065596400000,19.4757507976,0.2912096199,15,1,0.123563,4.541,2458000.5,0.3735969690124822,17.77415389487224,21.74465514836455,631.7371900797314,0.9025664697307334,275.792373090931,43.55076978385608,0
27.4,19.6806745089,1199779200000,13.2531647385,0.278973653,5,6,0.0110091,6.558,2458000.5,0.1582910382585499,4.856543021520674,103.1268230186044,315.5506086907696,0.7634999531783576,137.8817635727509,323.7169438909147,0
